dataset	annotation	N_anno	annoCoverage	peakset	propAnnoPeaks	peaksCoverage	propAnnoNotPeaks	genomeSize	estimate	CI95	z	SE	pvalue	warnings
MTA3	Enhancers	226711	304136048	Discarded	0.417908738127	1003967	0.0983771707327	3088269832	0.319531567394	0.31904, 0.32002	1074.33405045	0.000297422917259	0	None
MTA3	Exons	313276	134968333	MSPC_IDR	0.436881180497	1948467	0.0434553204875	3088269832	0.393425860009	0.39318, 0.39367	2685.45512085	0.000146502489263	0	None
MTA3	Exons	313276	134968333	MSPC	0.299301861425	13411663	0.0425886951024	3088269832	0.256713166322	0.25662, 0.25681	4588.70146917	5.59446213808e-05	0	None
MTA3	Exons	313276	134968333	Discarded	0.187847620641	1003967	0.0436566677239	3088269832	0.144190952917	0.14386, 0.14453	706.598558858	0.000204063468726	0	None
MTA3	Introns	172751	1580157646	MSPC_IDR	0.496836488975	1948467	0.511673733792	3088269832	-0.0148372448171	-0.01543, -0.01425	-41.4200921276	0.000358213708733	0	None
MTA3	Introns	172751	1580157646	MSPC	0.546886501183	13411663	0.511510743607	3088269832	0.0353757575758	0.03515, 0.0356	258.612916415	0.00013679037407	0	None
MTA3	Introns	172751	1580157646	Discarded	0.577611039396	1003967	0.511642926973	3088269832	0.0659681124229	0.06515, 0.06679	132.212219133	0.000498956245159	0	None
MTA3	Promoters	67635	423844937	MSPC_IDR	0.873326120829	1948467	0.136778785879	3088269832	0.73654733495	0.73614, 0.73695	2986.89703727	0.000246592810452	0	None
MTA3	Promoters	67635	423844937	MSPC	0.648401272206	13411663	0.135013966277	3088269832	0.513387305929	0.51323, 0.51354	5451.94392935	9.4165918172e-05	0	None
MTA3	Promoters	67635	423844937	Discarded	0.492912124689	1003967	0.137127830141	3088269832	0.355784294548	0.35522, 0.35635	1035.82431633	0.000343479380567	0	None
MTA3	RefSeq_coding	17271	1129947427	MSPC_IDR	0.540484626897	1948467	0.365773416588	3088269832	0.174711210308	0.17414, 0.17528	506.144343975	0.000345180603889	0	None
MTA3	RefSeq_coding	17271	1129947427	MSPC	0.51585589976	13411663	0.365229509669	3088269832	0.150626390091	0.15041, 0.15084	1142.72399992	0.000131813447606	0	None
MTA3	RefSeq_coding	17271	1129947427	Discarded	0.502735146937	1003967	0.365839142709	3088269832	0.136896004228	0.13611, 0.13769	284.724033299	0.00048080241995	0	None
MTA3	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.127656702599	1948467	0.0826388398742	3088269832	0.0450178627249	0.04469, 0.04534	228.120485379	0.00019734248176	0	None
MTA3	RefSeq_noncoding	8236	255298752	MSPC	0.113233600245	13411663	0.0825339209597	3088269832	0.0306996792856	0.03058, 0.03082	407.380200813	7.53587906932e-05	0	None
MTA3	RefSeq_noncoding	8236	255298752	Discarded	0.102622792758	1003967	0.0826607533144	3088269832	0.019962039444	0.01951, 0.02041	72.6213073902	0.000274878546825	0	None
MYC	CpG_islands	31144	24200434	MSPC_IDR	0.535754263098	10347814	0.00606141022968	3088269832	0.529692852868	0.52965, 0.52974	19291.8550687	2.74568127835e-05	0	None
MYC	CpG_islands	31144	24200434	MSPC	0.210919014223	8193376	0.00729601856588	3088269832	0.203622995657	0.20357, 0.20367	6601.39596842	3.08454449076e-05	0	None
MYC	CpG_islands	31144	24200434	Discarded	0.106244466434	460823	0.0078215569478	3088269832	0.0984229094862	0.09821, 0.09864	757.679788268	0.000129900402532	0	None
MYC	DNase_clusters	2107358	458295457	MSPC_IDR	0.711118434182	10347814	0.146506939588	3088269832	0.564611494594	0.56443, 0.56479	5100.49039845	0.000110697491905	0	None
MYC	DNase_clusters	2107358	458295457	MSPC	0.825988600305	8193376	0.146596302915	3088269832	0.679392297389	0.67919, 0.6796	5463.13485889	0.000124359422738	0	None
MYC	DNase_clusters	2107358	458295457	Discarded	0.807512195545	460823	0.148300408093	3088269832	0.659211787452	0.65835, 0.66007	1258.71326468	0.000523718789618	0	None
MYC	Enhancers	393964	586976760	MSPC_IDR	0.969133677013	10347814	0.18744735598	3088269832	0.781686321033	0.78149, 0.78189	6398.09261245	0.000122174899362	0	None
MYC	Enhancers	393964	586976760	MSPC	0.878128517704	8193376	0.188236211169	3088269832	0.689892306535	0.68967, 0.69012	5026.41561124	0.000137253335158	0	None
MYC	Enhancers	226711	304136048	Discarded	0.392384077218	460823	0.0984371854647	3088269832	0.293946891754	0.29322, 0.29467	669.638248851	0.000438963712509	0	None
MYC	Exons	313276	134968333	MSPC_IDR	0.371176137185	10347814	0.0426025969065	3088269832	0.328573540278	0.32847, 0.32868	5161.4711689	6.36588928865e-05	0	None
MYC	Exons	313276	134968333	MSPC	0.197690158771	8193376	0.0432939197933	3088269832	0.154396238978	0.15428, 0.15451	2158.92084302	7.1515470091e-05	0	None
MYC	Exons	313276	134968333	Discarded	0.157444056733	460823	0.0436865682594	3088269832	0.113757488474	0.11326, 0.11425	377.711788405	0.000301175372244	0	None
MYC	Introns	172751	1580157646	MSPC_IDR	0.56149003437	10347814	0.511496861293	3088269832	0.0499931730766	0.04974, 0.05025	321.18438482	0.000155652564195	0	None
MYC	Introns	172751	1580157646	MSPC	0.59091349025	8193376	0.511453560331	3088269832	0.079459929919	0.07917, 0.07975	454.413245315	0.000174862706442	0	None
MYC	Introns	172751	1580157646	Discarded	0.614523115116	460823	0.511649021979	3088269832	0.102874093137	0.10166, 0.10409	139.697735365	0.00073640487348	0	None
MYC	Promoters	67635	423844937	MSPC_IDR	0.811149406904	10347814	0.134977855418	3088269832	0.676171551485	0.676, 0.67635	6310.48017947	0.00010715057052	0	None
MYC	Promoters	67635	423844937	MSPC	0.523993830627	8193376	0.136214689515	3088269832	0.387779141112	0.38758, 0.38798	3221.43253308	0.000120374751646	0	None
MYC	Promoters	67635	423844937	Discarded	0.47809141885	460823	0.137192624253	3088269832	0.340898794597	0.34006, 0.34173	672.46642146	0.000506938017599	0	None
MYC	RefSeq_coding	17271	1129947427	MSPC_IDR	0.564184999442	10347814	0.365216967419	3088269832	0.198968032023	0.19872, 0.19921	1326.5476139	0.000149989363321	0	None
MYC	RefSeq_coding	17271	1129947427	MSPC	0.512903897868	8193376	0.365492554632	3088269832	0.147411343236	0.14713, 0.14769	874.841800266	0.000168500571407	0	None
MYC	RefSeq_coding	17271	1129947427	Discarded	0.492404909467	460823	0.365864764327	3088269832	0.126540145139	0.12537, 0.12771	178.323053535	0.000709611811993	0	None
MYC	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.126611366747	10347814	0.0825195049118	3088269832	0.0440918618357	0.04395, 0.04423	514.190176043	8.57501054863e-05	0	None
MYC	RefSeq_noncoding	8236	255298752	MSPC	0.105552692132	8193376	0.0826063647177	3088269832	0.022946327414	0.02279, 0.0231	238.197723649	9.63331095803e-05	0	None
MYC	RefSeq_noncoding	8236	255298752	Discarded	0.102212558374	460823	0.08266432585	3088269832	0.0195482325237	0.01888, 0.02022	48.1850660791	0.00040569068623	0	None
NCOA1	CpG_islands	31144	24200434	MSPC_IDR	0.403332638935	422427	0.00778213812278	3088269832	0.395550500812	0.39533, 0.39577	2915.43219827	0.000135674738396	0	None
NCOA1	CpG_islands	31144	24200434	MSPC	0.180157853511	3660228	0.00763176480327	3088269832	0.172526088708	0.17245, 0.1726	3741.15543354	4.61157232767e-05	0	None
NCOA1	CpG_islands	31144	24200434	Discarded	0.20349493077	278345	0.0078186070491	3088269832	0.195676323721	0.1954, 0.19595	1170.75376593	0.000167137044027	0	None
NCOA1	DNase_clusters	2107358	458295457	MSPC_IDR	0.618195290085	422427	0.148334504291	3088269832	0.469860785793	0.46896, 0.47076	858.979005289	0.000546999150038	0	None
NCOA1	DNase_clusters	2107358	458295457	MSPC	0.694490699899	3660228	0.147750775838	3088269832	0.546739924061	0.54643, 0.54705	2940.65519823	0.000185924526068	0	None
NCOA1	DNase_clusters	2107358	458295457	Discarded	0.662208186933	278345	0.148352460192	3088269832	0.513855726741	0.51275, 0.51496	762.571948088	0.000673845567004	0	None
NCOA1	Enhancers	393964	586976760	MSPC_IDR	0.863413410096	422427	0.18997442336	3088269832	0.673438986735	0.67245, 0.67443	1115.49440054	0.000603713462308	0	None
NCOA1	Enhancers	393964	586976760	MSPC	0.848972564285	3660228	0.189284674933	3088269832	0.659687889352	0.65935, 0.66003	3214.82709025	0.00020520167052	0	None
NCOA1	Enhancers	226711	304136048	Discarded	0.328145545472	278345	0.0984603459493	3088269832	0.229685199523	0.22876, 0.23061	406.670032669	0.000564794996119	0	None
NCOA1	Exons	313276	134968333	MSPC_IDR	0.377349512816	422427	0.0436578989705	3088269832	0.333691613846	0.33317, 0.33421	1060.80935388	0.000314563227242	0	None
NCOA1	Exons	313276	134968333	MSPC	0.200451392522	3660228	0.0435175442848	3088269832	0.156933848237	0.15676, 0.15711	1467.77214317	0.000106919762013	0	None
NCOA1	Exons	313276	134968333	Discarded	0.214351921709	278345	0.043688160933	3088269832	0.170663760776	0.17003, 0.1713	440.412498809	0.000387508895041	0	None
NCOA1	Introns	172751	1580157646	MSPC_IDR	0.497175850086	422427	0.511666354676	3088269832	-0.0144905045902	-0.01576, -0.01323	-18.8398898288	0.000769139560892	0	None
NCOA1	Introns	172751	1580157646	MSPC	0.581520445852	3660228	0.511581480673	3088269832	0.0699389651792	0.06951, 0.07037	267.524783073	0.000261429854744	0	None
NCOA1	Introns	172751	1580157646	Discarded	0.591828156323	278345	0.511657146778	3088269832	0.0801710095459	0.07861, 0.08173	84.6132698096	0.00094749924836	0	None
NCOA1	Promoters	67635	423844937	MSPC_IDR	0.713461228896	422427	0.137164663789	3088269832	0.576296565107	0.57543, 0.57717	1088.43543677	0.000529472438732	0	None
NCOA1	Promoters	67635	423844937	MSPC	0.464255651764	3660228	0.136855456389	3088269832	0.327400195375	0.3271, 0.3277	1819.22135117	0.000179967212437	0	None
NCOA1	Promoters	67635	423844937	Discarded	0.541376560109	278345	0.137207064502	3088269832	0.404169495607	0.4031, 0.40524	619.64999431	0.000652254497407	0	None
NCOA1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.508881986989	422427	0.365864083677	3088269832	0.143017903312	0.1418, 0.14424	192.966124586	0.000741155493581	0	None
NCOA1	RefSeq_coding	17271	1129947427	MSPC	0.479831726376	3660228	0.365748434389	3088269832	0.114083291986	0.11367, 0.1145	452.858664045	0.000251918095078	0	None
NCOA1	RefSeq_coding	17271	1129947427	Discarded	0.508701400415	278345	0.365870773	3088269832	0.142830627415	0.14133, 0.14433	156.436570952	0.00091302581325	0	None
NCOA1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.141903472308	422427	0.0826591390719	3088269832	0.0592443332358	0.05855, 0.05994	139.818063473	0.000423724458517	0	None
NCOA1	RefSeq_noncoding	8236	255298752	MSPC	0.114837350341	3660228	0.0826290694136	3088269832	0.0322082809271	0.03197, 0.03245	223.632016863	0.000144023567729	0	None
NCOA1	RefSeq_noncoding	8236	255298752	Discarded	0.117583870435	278345	0.082664095467	3088269832	0.0349197749676	0.03406, 0.03578	66.8981609146	0.000521984079834	0	None
NRF1	CpG_islands	31144	24200434	MSPC_IDR	0.532494465529	8896514	0.00632047075701	3088269832	0.526173994772	0.52613, 0.52622	17773.266478	2.96047997381e-05	0	None
NRF1	CpG_islands	31144	24200434	MSPC	0.407795376878	5433989	0.00713125159001	3088269832	0.400664125288	0.4006, 0.40073	10583.0736637	3.78589564829e-05	0	None
NRF1	CpG_islands	31144	24200434	Discarded	0.208761599699	106144	0.00782933725365	3088269832	0.200932262445	0.20049, 0.20138	742.414327468	0.000270647069986	0	None
NRF1	DNase_clusters	2107358	458295457	MSPC_IDR	0.620629201434	8896514	0.147034468832	3088269832	0.473594732603	0.4734, 0.47379	3967.86673208	0.000119357519942	0	None
NRF1	DNase_clusters	2107358	458295457	MSPC	0.693296086301	5433989	0.147438305604	3088269832	0.545857780697	0.54561, 0.54611	3576.21159794	0.000152635761545	0	None
NRF1	DNase_clusters	2107358	458295457	Discarded	0.711470158745	106144	0.148379420407	3088269832	0.563090738338	0.5613, 0.56489	516.044787582	0.00109116641014	0	None
NRF1	Enhancers	393964	586976760	MSPC_IDR	0.906206981048	8896514	0.187997561973	3088269832	0.718209419075	0.71799, 0.71843	5452.01574415	0.00013173282191	0	None
NRF1	Enhancers	393964	586976760	MSPC	0.878623442443	5433989	0.188852848104	3088269832	0.689770594338	0.68949, 0.69005	4094.531054	0.000168461439232	0	None
NRF1	Enhancers	226711	304136048	Discarded	0.388600499317	106144	0.0984710756363	3088269832	0.290129423681	0.28863, 0.29163	317.227130034	0.000914579480164	0	None
NRF1	Exons	313276	134968333	MSPC_IDR	0.36521222074	8896514	0.0427746828463	3088269832	0.322437537894	0.32232, 0.32255	4697.58351316	6.86390219548e-05	0	None
NRF1	Exons	313276	134968333	MSPC	0.290256699037	5433989	0.0432689535987	3088269832	0.246987745438	0.24684, 0.24713	2813.82968934	8.77763662718e-05	0	None
NRF1	Exons	313276	134968333	Discarded	0.199623157002	106144	0.0436981836708	3088269832	0.155924973331	0.15489, 0.15696	248.486838002	0.000627497917335	0	None
NRF1	Introns	172751	1580157646	MSPC_IDR	0.523385617851	8896514	0.511630509137	3088269832	0.0117551087144	0.01148, 0.01203	70.0419720391	0.000167829493832	0	None
NRF1	Introns	172751	1580157646	MSPC	0.544491432631	5433989	0.511606509666	3088269832	0.0328849229642	0.03253, 0.03324	153.222319511	0.000214622276109	0	None
NRF1	Introns	172751	1580157646	Discarded	0.598096942861	106144	0.511661401775	3088269832	0.0864355410865	0.08391, 0.08896	56.3355927349	0.00153429718035	0	None
NRF1	Promoters	67635	423844937	MSPC_IDR	0.80536861906	8896514	0.135313234254	3088269832	0.670055384806	0.66987, 0.67025	5799.68236242	0.000115533117667	0	None
NRF1	Promoters	67635	423844937	MSPC	0.654806136927	5433989	0.136331205598	3088269832	0.518474931329	0.51823, 0.51872	3509.25363324	0.000147745072176	0	None
NRF1	Promoters	67635	423844937	Discarded	0.5233689764	106144	0.137230220595	3088269832	0.386138755805	0.3844, 0.38788	365.59116996	0.00105620372573	0	None
NRF1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.51874188938	8896514	0.365442028671	3088269832	0.153299860709	0.15303, 0.15357	947.914776829	0.000161723252402	0	None
NRF1	RefSeq_coding	17271	1129947427	MSPC	0.515824099787	5433989	0.365619352365	3088269832	0.150204747422	0.14986, 0.15054	726.280996802	0.000206813544734	0	None
NRF1	RefSeq_coding	17271	1129947427	Discarded	0.47920297706	106144	0.365879751373	3088269832	0.113323225686	0.11089, 0.11576	76.6487821772	0.0014784739231	0	None
NRF1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.121387532084	8896514	0.0825553772894	3088269832	0.0388321547947	0.03868, 0.03898	419.995678743	9.24584626941e-05	0	None
NRF1	RefSeq_noncoding	8236	255298752	MSPC	0.106255992374	5433989	0.0826256638546	3088269832	0.0236303285193	0.02344, 0.02382	199.855718685	0.000118236939502	0	None
NRF1	RefSeq_noncoding	8236	255298752	Discarded	0.0973385463281	106144	0.0826667385135	3088269832	0.0146718078147	0.01328, 0.01606	17.3578431339	0.000845255237156	0	None
NUFIP1	CpG_islands	31144	24200434	MSPC_IDR	0.200398242538	46202	0.00783336244592	3088269832	0.192564880092	0.19189, 0.19324	469.42183381	0.000410217135683	0	None
NUFIP1	CpG_islands	31144	24200434	MSPC	0.168415896371	110238	0.00783051110921	3088269832	0.160585385261	0.16015, 0.16102	604.672561832	0.000265574122919	0	None
NUFIP1	CpG_islands	31144	24200434	Discarded	0.143135508295	17961	0.00783545643899	3088269832	0.135300051856	0.13422, 0.13638	205.649855729	0.000657914645145	0	None
NUFIP1	DNase_clusters	2107358	458295457	MSPC_IDR	0.648550959894	46202	0.148391291258	3088269832	0.500159668637	0.49744, 0.50288	302.417704188	0.00165387033137	0	None
NUFIP1	DNase_clusters	2107358	458295457	MSPC	0.587469044531	110238	0.14838310042	3088269832	0.439085944111	0.43732, 0.44085	410.08711162	0.00107071383535	0	None
NUFIP1	DNase_clusters	2107358	458295457	Discarded	0.698697249749	17961	0.148395573383	3088269832	0.550301676366	0.54594, 0.55466	207.464418583	0.00265251111552	0	None
NUFIP1	Enhancers	393964	586976760	MSPC_IDR	0.853970521395	46202	0.190056606811	3088269832	0.663913914584	0.66091, 0.66692	363.719098089	0.00182534796241	0	None
NUFIP1	Enhancers	393964	586976760	MSPC	0.646268561943	110238	0.19005025431	3088269832	0.456218307633	0.45427, 0.45816	386.060248399	0.00118172826528	0	None
NUFIP1	Enhancers	226711	304136048	Discarded	0.462699031288	17961	0.0984789291166	3088269832	0.364220102172	0.36056, 0.36788	163.823512998	0.00222324680692	0	None
NUFIP1	Exons	313276	134968333	MSPC_IDR	0.244984091942	46202	0.0437005315071	3088269832	0.201283560435	0.19972, 0.20285	211.63405297	0.000951092499576	0	None
NUFIP1	Exons	313276	134968333	MSPC	0.283574778436	110238	0.0436949801124	3088269832	0.239879798324	0.23887, 0.24089	389.58206947	0.000615736239221	0	None
NUFIP1	Exons	313276	134968333	Discarded	0.114185502728	17961	0.0437031329313	3088269832	0.0704823697967	0.06797, 0.07299	46.2063842036	0.00152538163311	0	None
NUFIP1	Introns	172751	1580157646	MSPC_IDR	0.329047897323	46202	0.511667104727	3088269832	-0.182619207404	-0.18644, -0.17879	-78.5283547382	0.00232551933646	0	None
NUFIP1	Introns	172751	1580157646	MSPC	0.37142934896	110238	0.51166937861	3088269832	-0.14024002965	-0.14272, -0.13776	-93.14940431	0.00150553866328	0	None
NUFIP1	Introns	172751	1580157646	Discarded	0.492317113907	17961	0.511664485125	3088269832	-0.0193473712179	-0.02548, -0.01321	-5.18735838397	0.00372971554803	2.13298011476e-07	None
NUFIP1	Promoters	67635	423844937	MSPC_IDR	0.602450057356	46202	0.137236532361	3088269832	0.465213524994	0.46258, 0.46785	290.599035915	0.00160087773013	0	None
NUFIP1	Promoters	67635	423844937	MSPC	0.369896316186	110238	0.137235187249	3088269832	0.232661128937	0.23096, 0.23437	224.488299362	0.00103640648354	0	None
NUFIP1	Promoters	67635	423844937	Discarded	0.309598040307	17961	0.137242489875	3088269832	0.172355550432	0.16813, 0.17658	67.1291819055	0.00256752049615	0	None
NUFIP1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.254096054369	46202	0.365885318793	3088269832	-0.111789264424	-0.11548, -0.1081	-49.8856874584	0.00224090856756	0	None
NUFIP1	RefSeq_coding	17271	1129947427	MSPC	0.270104046662	110238	0.36588706541	3088269832	-0.0957830187476	-0.09817, -0.0934	-66.0225699455	0.00145076174446	0	None
NUFIP1	RefSeq_coding	17271	1129947427	Discarded	0.323906023828	17961	0.365883890487	3088269832	-0.0419778666591	-0.04789, -0.03607	-11.6799362038	0.00359401506368	0	None
NUFIP1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.146375776465	46202	0.0826662896439	3088269832	0.0637094868208	0.0616, 0.06582	49.7285468351	0.00128114515455	0	None
NUFIP1	RefSeq_noncoding	8236	255298752	MSPC	0.105498054228	110238	0.0826664277904	3088269832	0.0228316264372	0.02147, 0.0242	27.5274862063	0.000829411965411	0	None
NUFIP1	RefSeq_noncoding	8236	255298752	Discarded	0.0514976060572	17961	0.082667424079	3088269832	-0.0311698180218	-0.03455, -0.02779	-15.1698110837	0.002054726842	0	None
PML	CpG_islands	31144	24200434	MSPC_IDR	0.460254175514	2997534	0.00739669105453	3088269832	0.45285748446	0.45277, 0.45294	8887.65472727	5.09535415535e-05	0	None
PML	CpG_islands	31144	24200434	MSPC	0.333367549994	9547005	0.00682678278879	3088269832	0.326540767205	0.32649, 0.32659	11424.9167956	2.85814569198e-05	0	None
PML	CpG_islands	31144	24200434	Discarded	0.129588275795	381978	0.00782118235821	3088269832	0.121767093437	0.12153, 0.122	853.448238655	0.000142676600551	0	None
PML	DNase_clusters	2107358	458295457	MSPC_IDR	0.669257239699	2997534	0.147892727473	3088269832	0.521364512226	0.52103, 0.5217	2537.92879236	0.000205429133313	0	None
PML	DNase_clusters	2107358	458295457	MSPC	0.69930583473	9547005	0.14669043156	3088269832	0.55261540317	0.55243, 0.5528	4795.68848138	0.000115231713927	0	None
PML	DNase_clusters	2107358	458295457	Discarded	0.696208430306	381978	0.148331008704	3088269832	0.547877421602	0.54693, 0.54882	952.451766057	0.000575228521934	0	None
PML	Enhancers	393964	586976760	MSPC_IDR	0.92353116811	2997534	0.189353932737	3088269832	0.734177235373	0.7338, 0.73455	3238.13291691	0.000226728566805	0	None
PML	Enhancers	393964	586976760	MSPC	0.841471347143	9547005	0.188046557199	3088269832	0.653424789944	0.65322, 0.65363	5137.8258152	0.000127179241463	0	None
PML	Enhancers	226711	304136048	Discarded	0.286164946241	381978	0.0984578305539	3088269832	0.187707115687	0.18691, 0.1885	389.322819427	0.000482137461048	0	None
PML	Exons	313276	134968333	MSPC_IDR	0.392320022952	2997534	0.0433648401569	3088269832	0.348955182795	0.34876, 0.34915	2953.83558934	0.000118136291693	0	None
PML	Exons	313276	134968333	MSPC	0.335995913274	9547005	0.0427971550044	3088269832	0.293198758269	0.29309, 0.29331	4424.54691946	6.62663914761e-05	0	None
PML	Exons	313276	134968333	Discarded	0.279832137369	381978	0.0436743332077	3088269832	0.236157804161	0.23561, 0.2367	713.905273284	0.000330797114125	0	None
PML	Introns	172751	1580157646	MSPC_IDR	0.531505720534	2997534	0.511645095486	3088269832	0.0198606250473	0.01939, 0.02034	68.7562813381	0.000288855427618	0	None
PML	Introns	172751	1580157646	MSPC	0.562114866169	9547005	0.511507927476	3088269832	0.0506069386926	0.05034, 0.05087	312.334204011	0.000162028167401	0	None
PML	Introns	172751	1580157646	Discarded	0.62298450962	381978	0.511650602034	3088269832	0.111333907586	0.11, 0.11266	137.647567783	0.000808833090038	0	None
PML	Promoters	67635	423844937	MSPC_IDR	0.748437299314	2997534	0.13664967932	3088269832	0.611787619994	0.61146, 0.61211	3076.6772758	0.000198846861452	0	None
PML	Promoters	67635	423844937	MSPC	0.658979684312	9547005	0.13562560763	3088269832	0.523354076682	0.52317, 0.52354	4692.09593624	0.000111539508952	0	None
PML	Promoters	67635	423844937	Discarded	0.575877207909	381978	0.137189232306	3088269832	0.438687975603	0.43777, 0.4396	787.877343826	0.000556797297246	0	None
PML	RefSeq_coding	17271	1129947427	MSPC_IDR	0.540314291576	2997534	0.365714176054	3088269832	0.174600115522	0.17414, 0.17506	627.277647759	0.000278345826838	0	None
PML	RefSeq_coding	17271	1129947427	MSPC	0.567664040433	9547005	0.365257932771	3088269832	0.202406107662	0.20215, 0.20266	1296.36981805	0.00015613299912	0	None
PML	RefSeq_coding	17271	1129947427	Discarded	0.609562305781	381978	0.365853502711	3088269832	0.24370880307	0.24243, 0.24499	312.685775025	0.000779404829179	0	None
PML	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.143071890737	2997534	0.0826085558956	3088269832	0.0604633348412	0.0602, 0.06073	379.955889906	0.00015913251103	0	None
PML	RefSeq_noncoding	8236	255298752	MSPC	0.122914450876	9547005	0.0825424376803	3088269832	0.0403720131957	0.04023, 0.04052	452.284290273	8.92624706716e-05	0	None
PML	RefSeq_noncoding	8236	255298752	Discarded	0.124069647808	381978	0.082662121214	3088269832	0.0414075265938	0.04067, 0.04214	92.9270168813	0.000445591906246	0	None
RUNX1	CpG_islands	31144	24200434	MSPC_IDR	0.233061618021	11408	0.00783541131784	3088269832	0.225226206703	0.22387, 0.22658	272.83260732	0.000825510590232	0	None
RUNX1	CpG_islands	31144	24200434	MSPC	0.348516105787	516242	0.00777928494216	3088269832	0.340736820845	0.34053, 0.34094	2776.28608337	0.000122731163365	0	None
RUNX1	CpG_islands	31144	24200434	Discarded	0.414442874605	62992	0.00782794944131	3088269832	0.406614925164	0.40604, 0.40719	1157.38911991	0.00035132084635	0	None
RUNX1	DNase_clusters	2107358	458295457	MSPC_IDR	0.738276799018	11408	0.148396594853	3088269832	0.589880204165	0.58441, 0.59535	177.236642436	0.00332820683159	0	None
RUNX1	DNase_clusters	2107358	458295457	MSPC	0.752221337626	516242	0.148297820665	3088269832	0.603923516961	0.60311, 0.60474	1220.50463195	0.000494814604674	0	None
RUNX1	DNase_clusters	2107358	458295457	Discarded	0.688695569349	62992	0.148387753117	3088269832	0.540307816232	0.53798, 0.54264	381.46058568	0.00141641846239	0	None
RUNX1	Enhancers	393964	586976760	MSPC_IDR	0.890174423701	11408	0.190063953077	3088269832	0.700110470623	0.69407, 0.70615	190.595242673	0.00367328407994	0	None
RUNX1	Enhancers	393964	586976760	MSPC	0.872040879973	516242	0.18995251988	3088269832	0.682088360093	0.68119, 0.68299	1248.97550173	0.000546118285865	0	None
RUNX1	Enhancers	226711	304136048	Discarded	0.215563634055	62992	0.0984786592528	3088269832	0.117084974802	0.11513, 0.11904	98.6232075545	0.00118719495852	0	None
RUNX1	Exons	313276	134968333	MSPC_IDR	0.0934350074503	11408	0.0437033591473	3088269832	0.049731648303	0.04658, 0.05288	25.9837150976	0.00191395449482	0	None
RUNX1	Exons	313276	134968333	MSPC	0.268828826735	516242	0.0436659040671	3088269832	0.225162922668	0.22469, 0.22563	791.285244759	0.000284553420096	0	None
RUNX1	Exons	313276	134968333	Discarded	0.282825075802	62992	0.0436986652888	3088269832	0.239126410513	0.23779, 0.24047	293.572022972	0.000814540868343	0	None
RUNX1	Introns	172751	1580157646	MSPC_IDR	0.583311420808	11408	0.51166410791	3088269832	0.0716473128981	0.06395, 0.07934	15.3098558219	0.00467981630471	0	None
RUNX1	Introns	172751	1580157646	MSPC	0.523914125712	516242	0.511662324555	3088269832	0.0122518011574	0.01111, 0.0134	17.6091718463	0.000695762484705	0	None
RUNX1	Introns	172751	1580157646	Discarded	0.527074436842	62992	0.511664058264	3088269832	0.0154103785786	0.01213, 0.01869	7.73754576057	0.00199163650277	1.02140518266e-14	None
RUNX1	Promoters	67635	423844937	MSPC_IDR	0.364975019721	11408	0.137242651018	3088269832	0.227732368704	0.22243, 0.23303	70.6899621282	0.00322156586094	0	None
RUNX1	Promoters	67635	423844937	MSPC	0.528797484905	516242	0.13717802823	3088269832	0.391619456675	0.39083, 0.39241	817.645487624	0.000478959968107	0	None
RUNX1	Promoters	67635	423844937	Discarded	0.636245297097	62992	0.13723331373	3088269832	0.499011983366	0.49676, 0.50127	363.967570159	0.00137103419172	0	None
RUNX1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.513454290472	11408	0.365883101163	3088269832	0.147571189309	0.14015, 0.15499	32.7241661574	0.00450954773301	0	None
RUNX1	RefSeq_coding	17271	1129947427	MSPC	0.466663954765	516242	0.365866796827	3088269832	0.100797157938	0.09969, 0.1019	150.342960134	0.000670448139696	0	None
RUNX1	RefSeq_coding	17271	1129947427	Discarded	0.514279364374	62992	0.365880619371	3088269832	0.148398745003	0.14524, 0.15156	77.3242949351	0.00191917359385	0	None
RUNX1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.152335875186	11408	0.0826669854111	3088269832	0.0696688897751	0.06543, 0.07391	27.0228842019	0.00257814411129	0	None
RUNX1	RefSeq_noncoding	8236	255298752	MSPC	0.10401109555	516242	0.0826636743001	3088269832	0.0213474212499	0.02072, 0.02198	55.6936945626	0.000383300504977	0	None
RUNX1	RefSeq_noncoding	8236	255298752	Discarded	0.110536091312	62992	0.0826666743225	3088269832	0.0278694169893	0.02606, 0.02967	25.4003337324	0.00109720672503	0	None
SIN3A	CpG_islands	31144	24200434	MSPC_IDR	0.609863532854	180482	0.0078010579609	3088269832	0.602062474893	0.60172, 0.6024	2900.69043209	0.000207558334468	0	None
SIN3A	CpG_islands	31144	24200434	MSPC	0.723276642102	1722958	0.0074368732906	3088269832	0.715839768812	0.71573, 0.71595	10653.3568729	6.71938223187e-05	0	None
